status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
354821057967236_846018105514193,"s46809
SG
bạn nữ thật là lạnh lùng, làm sao để thân đây. 
cũng có nói chuyện, cũng có gặp nhau kha khá, vậy mà bạn nữ cứ lơ hoài tình cảm của tui vậy :((",,status,,2015-09-25 07:26:48,12,3,0,12,0,0,0,0,0
354821057967236_846017852180885,"s46805
SG
Mình có một tình yêu đã ba năm nay, chinh phục được em cũng gian nan vất vả lắm. Hai đứa học chung cấp ba nhưng lên đại học thì em và mình học hai trường khác nhau nhưng cũng chung địa bàn thành phố. Rồi em nói với mình sẽ đi du học, đó là tương lai của em, rồi giờ hai đứa ở hai nơi xa xôi quá. thời gian nói chuyện hầu như không, em thì kêu rất bận học rồi đi làm. Mình rất lo không thể kéo dài được, mọi người nghĩ mình nên làm sao đây?
https://www.youtube.com/watch?v=ncaj85tRv5M&feature=youtu.be",Radio số 2 cô gái của mùa thu,video,https://www.youtube.com/watch?v=ncaj85tRv5M&feature=youtu.be,2015-09-25 07:25:41,8,1,0,8,0,0,0,0,0
354821057967236_844758365640167,"s46760
SG & HN
Chào mấy anh chị :3 
Em sắp thi thử tiếng anh đầu vào của trường. Giang hồ đồn hình như là có 2 bài luận với 1 bài phỏng vấn trực tiếp. Nhân đây em xin hỏi mấy anh chị đã từng có kinh nghiệm thi anh văn đầu vào rmit trước kia là luận thường ra đề thế nào ạ ? Có cao siêu lắm không ạ ?  (Ex: chính phủ, kinh tế, lạm pháp các kiểu) rồi phần phỏng vấn thường có những câu hỏi như nào ạ ? (Ý em là có hỏi liên quan tới kinh tế tài chính hay gì không...) 
Em 1/10 tới thi nhưng lo quá ạ :'( mong anh chị giúp em :'(
Em cảm ơn ạ :""""""""""""""""""""< moazzzzz <3",,status,,2015-09-22 07:28:57,6,5,0,6,0,0,0,0,0
354821057967236_844324622350208,"s46742
SG
Hơi ngại khi phải tìm bạn trên đây, lướt ngang qua bạn ở kì thi final, sự nhẹ nhàng của bạn làm mình thấy thật sự thoải mái khi chuẩn bị vào thi, mặc dù lúc vừa vào trường thì run lắm, ôm tờ tài liệu mãi thôi... Nhìn thấy bạn torng vài phút thì quyết định bỏ luộn tờ ôn và ngồi ngẩn tò te ra cho đến lúc vào thi luôn, và mình đã làm bài rất tốt. Cám ơn bạn nhé Nguyệt Lan, bạn nào may mắn sở hữu facebook của bạn í thì cho mình xin với nhé, chỉ để stack thôi ! 
To bạn Nguyệt Lan s3393897,",,status,,2015-09-21 06:53:00,39,14,0,39,0,0,0,0,0
354821057967236_844006452382025,"s46736
SG
Em là học sinh 12 và dự định năm sau sẽ nộp hồ sơ RMIT nhưng hiện tại em chưa có bằng IELTS hay TOIEC. Nếu không có bằng thì khi xét tuyển em phải hoàn thành thủ tục gì ạ?",,status,,2015-09-20 11:53:27,13,3,0,13,0,0,0,0,0
354821057967236_844004899048847,"s46729
SG
Mình là chủ cf 46710 :3. Mình có nhớ bạn ấy trước co đi chung vs bạn nữ tên Chi ấy đi phát sữa chua trong trường hay sao đó k biết phải ko nữa :)))). Mình là boy mà thích mặt babe của bạn đó quá àh. Trong lúc ngủ cứ nghĩ đến mặt bạn ấy :(. Cười trông thật đẹp <3. Bạn ơi bạn là ai ???. Đừng ngại cmt ở dưới vì nghĩ mình là boy và chúng ta ko thể đến vs nhau, mà hãy nghĩ rằng chúng ta sẽ hạnh phúc thế nào trong tương lai <3
From a boy with a thousand kisses :*:*:*",,status,,2015-09-20 11:51:19,4,1,0,4,0,0,0,0,0
354821057967236_843246889124648,"s46717
Cho mình hỏi trường mình có bạn nào đang bán hàng online mà cần shipper không ? Mình đang dọn dẹp shop để du học, để lại mấy bạn shipper đang thất nghiệp thấy thương quá, làm mình cứ áy náy . Nên bạn nào đang cần ship thì nhắn tin vào 2 số này các bạn ấy sẽ tự động liên lạc lại 0901 337878 ( Minh) , 0906 338088 (Bối). Các bạn ấy nhận ship từ 2 đến 30 đơn/ngày cũng được. 2 bạn này khá nhanh, vui tính và niềm nở với khách. Recommend !",,status,,2015-09-18 21:45:15,42,7,0,42,0,0,0,0,0
354821057967236_843246782457992,"s46716
SG
I saw her once. So did she. But i want to see her again.
Should i believe in fate?",,status,,2015-09-18 21:44:46,34,8,0,34,0,0,0,0,0
354821057967236_843245915791412,"s46711
SG - Mình đang tìm gia sư dạy GMAT cho 1 người bạn để xin học MBA. Bạn nào có kinh nghiệm dạy, thi thì có thể giúp mình pm bên dưới mình sẽ liên lạc. Nếu mn có quen ai rảnh vụ này thì xin giúp có thể giúp mình giới thiệu hem. Do bạn mình ở Tân Bình nên càng xung quanh khu vực đó càng tốt. Cảm ơn mn",,status,,2015-09-18 21:39:53,3,1,0,3,0,0,0,0,0
354821057967236_843244432458227,"s46702
Em sắp tới quyết định ôn thi Ielts ở bên ngoài rồi mới vào trường.
Anh\chị nào có kinh nghiệm cho em nhỏ hỏi một chút ạ, là em nên thi ở British Council hay Idp ạ? Lúc luyện thì e nên đăng kí General hay academic ạ? 
Em xin cám ơn nhiều luôn ấy :'(
Trả lời sớm giúp em nhé, vì đầu tháng sau e đăng kí luyện rồi ạ 
Em ở Rmit SG và sẽ nhập học vào tháng 2 năm sau, hi vọng sẽ mau chóng được hòa nhập cùng mọi người :D",,status,,2015-09-18 21:32:55,20,10,0,20,0,0,0,0,0
354821057967236_843244222458248,"s46701
(SG)
Có Prof. Comm-er nào đã (đang) intern ở Jodric ko?? Để lại cmt cho mình hỏi có chút việc (liên quan đến 1 số thủ tục). Thanks all!",,status,,2015-09-18 21:32:03,0,0,0,0,0,0,0,0,0
354821057967236_841190389330298,taken by #LâmLê,RMIT Confessions's cover photo,photo,https://www.facebook.com/rmitvnconf/photos/a.354823837966958.80979.354821057967236/841190389330298/?type=3,2015-09-14 04:48:16,315,2,0,315,0,0,0,0,0
354821057967236_840678472714823,"s46591
SG
cho mình hỏi Business Statistics học gì ở trỏng mà nghe các bậc tiền bối nói khó lắm, hơn 60% failed sem trước???! Giang hồ đồn đại có thật không hay chỉ là hù vậy thôi?",,status,,2015-09-13 05:29:59,23,11,0,23,0,0,0,0,0
354821057967236_840002692782401,"s46588
SG
Final tới nơi rồi, mà mình còn chưa có chữ nào trong đầu, lại toàn ăn nằm ngủ đọc truyện -.-'' Bị gì vại chờizzz!",,status,,2015-09-12 05:05:00,97,12,0,97,0,0,0,0,0
354821057967236_840000716115932,"s46580
SG
Gửi bạn mb của FC. Mình viết cfs này ko nhằm mục đích gây war hay gì cả.Cùng là con gái mình khuyên bạn nên ý tứ hơn trong các mối quan hệ với các bạn nam. Bạn đôi khi có những hành động hơi quá lố cho dù người đó là trai FA hay là trai đã có chủ :)
Từ một bạn gái đã từng rất quý bạn :D
Thân",,status,,2015-09-12 03:25:02,17,0,0,17,0,0,0,0,0
354821057967236_839998912782779,"s46573
SG
Cho em hỏi fb của chị Nguyễn Vũ Nha Trang là gì vậy mọi người. Em tìm mãi không ra :'(",,status,,2015-09-12 03:23:06,1,1,0,1,0,0,0,0,0
354821057967236_839998589449478,"s46570
SG
Ac ơi cho e hỏi là học eco & finance thì sem đầu tiên nên học môn gì ạ? Và ac có thể recommend cho e gv tưng môn luôn dc k :3 sem đâuf thì nên học mấy môn nhỉ? Cảm ơn ac nhiều ạh ;))",,status,,2015-09-12 03:22:23,3,2,0,3,0,0,0,0,0
354821057967236_837853852997285,"s46551
SG
Gửi bạn nữ mặc đầm đỏ ngồi ở phòng lab buiding 8, bạn không đọc lên thì cũng có ai nói bạn câm đâu, đã vậy còn nói đt ồn ào, phòng học chung đang im ắng vậy mà cũng làm ồn cho được, lớn rồi có ý thức một chút dùm cái đồ mất lịch sự.",,status,,2015-09-08 05:07:26,6,0,0,6,0,0,0,0,0
354821057967236_836869623095708,"s46435
Hôm đi test em chỉ đạt L3 thôi, tiếng anh thì em chỉ biết vài grammar cơ bản và 1 chút từ vựng đơn giản thôi, có cách nào cải thiện không ạ? Mình có cần phải đi học thêm ielts bên ngoài không hay chỉ cần học ở trường là được rồi?  
À em định học bên accounting, mấy ac nào học ngành này cho em xin ý kiến với. Khó qua không ạ?",,status,,2015-09-05 21:55:26,23,8,0,23,0,0,0,0,0
354821057967236_836580683124602,"s46416
SG
Mình là nữ, mình có thích một bạn nam, nhưng bạn này rất ít nói và khép kín, hay nói đúng hơn bạn đó là một introvert chính hiệu. Mình rất muốn tìm hiểu bạn ấy nhưng mình không dám vì vừa rồi có hỏi bạn đó có bạn gái chưa thì bạn đó liền tỏ ra sợ hãi. Mình sợ nói tiếp nữa thì bạn đó sợ bỏ chạy mất. Mẹ mình bảo mình nên làm bạn trước để bạn đó mất cảnh giác, nhưng mình sợ ngay cả nói chuyện cũng không được vì bạn đó vốn không thích nói chuyện quá nhiều. Có ai hiểu biết về introvert không? Cho mình xin lời khuyên.",,status,,2015-09-05 09:49:12,60,13,0,60,0,0,0,0,0
354821057967236_836038023178868,"s46394
SG

Mọi người cho mình hỏi:

Blitz Magazine bao lâu phát hành 1 lần và mình có thể tìm đọc ở đâu đc ?

Mình rất thích các bài viết với cách hành văn của các bạn,nên muốn đọc để học hỏi thêm kinh nghiệm ^^",,status,,2015-09-04 03:48:09,5,2,0,5,0,0,0,0,0
354821057967236_836037466512257,"s46384
SG
Thực sự rất nản với một số bạn trẻ bây giờ .___. Tôi là con gái nhà khá giả, tìm và yêu một anh cũng khá giả như mình thì sai à? Lúc đấy lại bảo yêu vì tiền??? Thế chẳng lẽ từ bé đến giờ tôi sống trong sung túc mà bây giờ đi lấy một anh nhà bé tí teo, ăn cơm đạm bạc, lương ba cọc ba đồng à? Ừ đấy, tôi sống sướng quen rồi nên không chịu khổ kiểu đấy được, thì làm sao? Muốn tìm được người môn đăng hộ đối là sai à? Rồi lại bị nói là cổ hủ??? 
WTF",,status,,2015-09-04 03:44:58,57,13,0,57,0,0,0,0,0
354821057967236_836037056512298,"s46376
SG
Chào các anh chị! Tháng 10 này em sẽ gia nhập đại gia đình RMIT đây ạ :3  Cho em hỏi trường mình có buổi nào giới thiệu về tất cả các CLB của trường k ạ? Rồi muốn tham gia thì mình đk thế nào ạ?",,status,,2015-09-04 03:42:45,7,1,0,7,0,0,0,0,0
354821057967236_836036986512305,"s46374
SG
Nam 21t
Tổng giá trị tài sản lên đến hàng trăm tỷ và vẫn đang tăng:3, doanh thu 2014 hơn 430 tỷ 
Cao 1m68, nặng 82kg ( đang giảm), khuôn mặt k đến nỗi khó nhìn
Cực kỳ tham vọng
Cần tìm bạn gái nữ tính, dễ nhìn, da trắng, ốm và siêng học tí:d",,status,,2015-09-04 03:42:18,167,63,2,167,0,0,0,0,0
354821057967236_835522479897089,"s46358
Sg
Đây là gọi là vấn đề muôn thửo và k có lời giải thích
50k/ giấy chứng nhận học sinh ???
Trả tiền thì làm ơn làm nhanh 1 chút đằng này thì mò rồi còn lý do lý chấu
Hẹn 3 lần, k lần nào có. nào là lỗi hệ thống, mất file bla blaaaa",,status,,2015-09-02 23:31:10,12,3,0,12,0,0,0,0,0
354821057967236_835520923230578,"s46351
[HN]
em/tớ xin hỏi có đã học Financial Accountability and Reporting và còn giữ bài Group Assignment, cho em/tớ xin được không ạ.? Cảm ơn rất nhiều",,status,,2015-09-02 23:29:13,3,0,0,3,0,0,0,0,0
354821057967236_835520399897297,"s46346
SG
Muốn bắt chuyện với bạn sao khó quá. Học chung những 2 môn mà vẫn chưa có cơ hội :(. Bua đang nhìn bạn mà bạn quay qua đột ngột làm tim ngừng đập trg 5s. Thật đấy k đùa đâu :)))",,status,,2015-09-02 23:27:26,12,1,0,12,0,0,0,0,0
354821057967236_835022583280412,"s46323
[SG] 
Dear Leonard Normand, today (1/9) in the early afternoon i met you at Building 2. I never knew who you were before, but thanks to this confession s46354 about the """"friends with benefits thing"""" i knew of you and been stalking your fb since. Tbh i never thought you were that attractive until today when we met. I was literally like, """"Oh Lord have mercy."""" You are gorgeous! 
So... I just wanna ask you if you currently friends with benefits with that girl in [s46354] or not? If not, let me know and i'll find you, i'm up for anything with you babe",,status,,2015-09-02 01:42:45,5,1,0,5,0,0,0,0,0
354821057967236_834476180001719,"s46310
SG
Nhờ hội đồng quản trị admin của cfs rmit. Mình thấy sự trong xanh, sạch sẽ đã trở lại, chân thành cảm ơn các admins đã trả lại mt xanh sạch đẹp cho RMIT",,status,,2015-09-01 02:03:33,16,2,0,16,0,0,0,0,0
354821057967236_834476056668398,"s46309
SG
Mình, 1 đứa có người yêu rồi, nhưng bây giờ lại crush 1 người khác. Mình biết đó là điều hoàn toàn không đúng nhưng thật sự là không thể điểu khiển được cảm xúc bản thân. Nhiều lúc tự hỏi mình có được bình thường không? Có thực sự yêu người yêu mình không? Như vậy có phải là hám không? Bla bla...
Và hôm nay mình đã nghĩ tới người kia nhiều hơn người yêu mình
Trong những ngày tới, ngày nào cũng gặp và làm việc cùng người đó, mình sợ bản thân lại càng sai.
Thật sự thấy bản thân tệ hại
_A confession from a bad one_",,status,,2015-09-01 02:03:08,43,8,1,43,0,0,0,0,0
354821057967236_834475423335128,"s46297
SG
Gửi em Vũ Đức Thắng!
Em có biết em luôn nổi bật trong mắt của chị từ cách em cười cho đến cách nói chuyện không? Em đã có người yêu chưa vậy, có thể cho chị cơ hội được không? Em có biết chị luôn tìm thấy em trong đám đông không? Em thật nổi bật với cái áo đỏ ấy
Gửi em, chàng trai năng nổ trong Finance Club
From a girl with love",,status,,2015-09-01 01:59:58,44,17,0,44,0,0,0,0,0
354821057967236_834475133335157,"s46288
SG
Có ai biết FB chị Nguyễn Vũ Nha Trang (Jojo Nha Trang) ko, cho e xin ạ...Từ ngày c khóa FB xong ko bik đâu mà kiếm và follow luôn",,status,,2015-09-01 01:57:55,0,1,0,0,0,0,0,0,0
354821057967236_832119013570769,"s46400
SG
Mình là sinh viên Rmit o Melbourne nhưng mình có một appartment ở Sunrise City Q7, đối diện lotte mart Q7 toà tháp central mới xong có hồ bơi rất to  gym đầy đủ và nhà đầy đủ đồ nội thất và gần trường Rmit cũng như trung tâm tp! Nhà mới nhận nên muốn đăng để các bạn Rmit vào SG học có nhu cầu thì liên hệ với lại mình qua inbox fb hoặc dt trực tiếp số ở VN nhà mình nếu có nhu cầu thuê! Mình cho thuê nguyên căn hoặc theo phòng nhé! Nhà 100m2 môt phòng ngủ to và một phòng ngủ tầm trung cả hai đều giường đôi và maximum 4 người một nhà! Đầy đủ tiện nghi đầy đủ nội thất nhé, an ninh tốt có bãi giữ xe máy và xe hơi to! Có gì các bạn có thể inbox mình hoặc gọi điện số 0903953272 để thương lượng thêm về giá và hẹn xem nhà nhé!!!",,status,,2015-08-27 10:06:29,26,16,0,26,0,0,0,0,0
354821057967236_831942040255133,"s46398
SG
Dạo này phong trào tìm bồ nhiều quá e xin phép khoe bồ =)))!
Bồ e cao 1m80, mắt 1 mí, mặt lạnh ngầu nhưng không bao giờ lạnh với bạn gái. Vì bạn gái có thể đi 20km từ nhà sang, chạy thêm 12km đưa đi học rồi đưa về rồi về. Không có nhiều tiền, ko chủ động mua quà nhưng bạn gái nói muốn ăn gì hay mua gì nhất định để dành tiền mua. Nghiện game nhưng có thể hạn chế lại để làm bạn gái vui. Cãi nhau thì lúc nào cũng nhường mặc dù tính rất nóng với những ng khác, luôn chủ động xin lỗi trước. Bạn gái kêu đau thì nhất định sẽ dừng lại =)))))!  Thôi, bấy nhiêu đủ rồi, mấy cái khác ko nên khoe kẻo mất bồ thì tiếc =))!",,status,,2015-08-26 23:37:46,119,26,1,119,0,0,0,0,0
354821057967236_831941030255234,"s46386
SG
bạn Hoàng Vũ Như Phúc có bạn trai chưa ?",,status,,2015-08-26 23:33:45,6,2,0,6,0,0,0,0,0
354821057967236_831940783588592,"s46382
Sg 
Anh chị nào học rmit cho em hỏi tien học phí rmit được tính như thế nào ko :( 
E định học ngành kinh doanh mà học phí e xem trên web truong là hơn 600 trieu . Vậy 600 trieu là có phải học phí cho 4 năm học phải ko ?! Em cám ơn .
Còn mình muốn đóng từng tháng thì bao nhiêu , đóng học theo 1 môn thì bao nhiêu . Em ko rõ , anh chị nào có thể giảu thích dùm em ko ? Em cam on.",,status,,2015-08-26 23:32:51,5,3,2,5,0,0,0,0,0
354821057967236_831940556921948,"s46380
SG

Hỏng lẻ giờ đề nghị trường ngưng cấp WIFI .... Để tui phát 3G cho cả trường xài  còn nhanh hơn Wifi của trường nữa đó @@. Mạng chậm như quỷ @@ Bài hát có 3 phút mà mất hết 5 phút để Load ....Dẹp Dẹp Hết Đi !!!!!",,status,,2015-08-26 23:32:23,186,13,1,186,0,0,0,0,0
354821057967236_831549220294415,"s46366
SG
Nương theo trào lưu tuyển bồ giùm bạn thân, mình xin nhờ RMIT Confession để thằng bạn mình được anh nào đó hốt về nha. :"""">

 Bạn mình sinh năm 96, giới tính nam, cao 1m82 nặng 69kg, môn thể thao ưa thích là bơi lội, (nhắc tới lại nhớ đến cái mặt mâm của nó khi nghe tin trường không phải xây hồ bơi mà là ĐH SG). Cung Bọ Cạp nhưng yên tâm là max hiền. Cực kì cực kì cưng chiều người yêu, biết nấu ăn, biết sửa đồ điện tử gia dụng, biết thay bóng đèn, biết giặt đồ ủi đồ (dạ, không phải quảng cáo ôsin). Một điều tối quan trọng nữ là nó thích bánh đúc chứ ko thích bánh bèo, quan trọng hơn nữa là nó rất linh hoạt, chuyện trên dưới hem thành vấn đề. Ai có hứng thú ko hí hí",,status,,2015-08-26 04:35:44,32,13,0,32,0,0,0,0,0
354821057967236_831004150348922,":D Unbelievable, We thought crocodiles were swimming :D 
http://9gag.com/gag/agNoMRx?ref=fbp",Timeline Photos,photo,https://www.facebook.com/rmitvnconf/photos/a.355671914548817.81103.354821057967236/831004150348922/?type=3,2015-08-25 03:45:40,31,1,0,31,0,0,0,0,0
354821057967236_830976110351726,"s46341
[HN]
Lại câu chuyện làm nhóm muôn thuở
Nhóm có nghĩa là nhiều người đó mấy má, là cần tinh thần tập thể nhưng sao mấy má ko biết đếm làm như chuyện của một người thôi vậy. Vô trách nhiệm thì nó cũng vừa vừa thôi, đi học thì không đi, kêu làm bài thì uể oải chán ko muốn làm. Ai cũng như mấy má nghĩ cho mình thì còn gì là nhóm. Môn thì đã chán, giáo viên chẳng ra làm sao nhưng đã tốn 30 triệu rồi thì sống chết vì quyết định của mình đi. Nếu muốn nản thì hãy nản một mình, đừng có đem cái tinh thần đó vô chuyện làm nhóm, mấy má muốn điểm thấp ko ai quan tâm đâu, nhưng tui thì không, lớn rồi biết nghĩ cho người khác nữa dùm đi. Đừng có ai cmt khuyên mình sao ko nói thẳng mà lên đây nói nhé, mình chẳng phải người ít nói gì đâu, chẳng qua nói vào mặt cho rồi mà cứ trơ trơ ra coi ko phải chuyện của mình vậy.",,status,,2015-08-25 03:26:35,27,3,0,27,0,0,0,0,0
354821057967236_830954637020540,"s46420
SG
Jean-Paul Vega~, you said you were going to leave next semester. When will you go????? *soooooo sad*",,status,,2015-08-25 03:17:49,9,1,0,9,0,0,0,0,0
354821057967236_830622120387125,"s46413
SG
Cho em hỏi trường mình có cho trượt ván trong khuôn viên trường không ạ?",,status,,2015-08-24 08:33:06,10,3,0,10,0,0,0,0,0
354821057967236_830621173720553,"s46404
SG
Mình  là nữ, muốn xin fb của bạn nam chụp hình cho các trận đấu của clb đá banh trường. Em cảm ơn ạ ^^",,status,,2015-08-24 08:30:00,10,2,0,10,0,0,0,0,0
354821057967236_830620747053929,"s46401
SG
Anh chị ơi!! Đời chuột bạch khổ lắm!!! Làm ơn chỉ e bí quyết học tốt môn anh đi.....pls",,status,,2015-08-24 08:28:40,2,0,0,2,0,0,0,0,0
354821057967236_830620433720627,"s46397
[SG] 
Chắc các bạn ai đi thuê nhà cũng gặp một trong các tình trạng nhau:
1. Tiền thuê nhà khi chủ nhà cho thuê chênh lệch với khi bạn thuê nguyên căn quá cao
2. Chủ nhà tính tiền điện quá cao cho bạn
3. Chủ nhà chậm trễ khi xử lý các tình huống hư đồ lặt vặt trong nhà
4. Mạng internet siêu châm
5. Chủ nhà chia diện tích bếp không đều

Cho nên mình muốn tìm một nhóm bạn để thuê lại nguyên 1 căn hộ bên him lam hoặc bên hồng lĩnh từ chính chủ nhà hoặc cố gắng deal tiền nhà xuống từ bên cò đất xuống thấp nhất có thể.
Nếu bạn hứng thú và muốn giải quyết vấn đề này bạn có thể join cùng với bọn mình qua đường link sau:
http://goo.gl/forms/BhVLNo0KXb
Bọn mình là nam , nếu các bạn nữ không ngại ở chung nhà thì có thể join luôn",Thuê nhà Him Lam,link,http://goo.gl/forms/BhVLNo0KXb,2015-08-24 08:27:28,2,1,0,2,0,0,0,0,0
354821057967236_829915140457823,"s46364
SG
Có một vài cá thể không bao giờ chuẩn bị được 3k để gởi xe mà lúc nào cũg dừng lại lâu thật lâu để móc bóp xong móc ra tờ 20k-50k. Thế là chú thối tiền cũg lâu thật lâu và 1 hàng dài xe đợi trong mỏi mòn. :((",,status,,2015-08-22 21:55:31,91,18,0,91,0,0,0,0,0
354821057967236_829914143791256,"s46356
SG
Tại sao người yêu em lại biến thành tiểu thụ vậy 😔 dễ thương vl ra ấy ~",,status,,2015-08-22 21:50:29,19,1,0,19,0,0,0,0,0
354821057967236_829913333791337,"s46350
[SG]

Tới mùa thi cử vào trường tìm chỗ để học bài hoặc học nhóm khá khó. Bạn nào đang muốn tìm một chỗ yên tĩnh (miễn phí nữa) để đọc sách hay học bài thì có thể ghé Saigon Coworking sáng thứ 7 mỗi tuần từ 8- 12 giờ á. 

https://www.facebook.com/events/1625669324376664/",FREE 4 hours drop- in every Saturday morning,event,https://www.facebook.com/events/1625669324376664/,2015-08-22 21:46:48,17,0,0,17,0,0,0,0,0
354821057967236_828737027242301,"s46296
Mình chân ngắn nên thích ngắm các bạn chân dài ^^ cả nam lẫn nữ, ai đi qua là ngắm giò :3",,status,,2015-08-20 08:36:58,30,2,0,30,0,0,0,0,0
354821057967236_828608160588521,"s46279
SG

Hnay trận với Hutech, a Lộc chụp banh hay quá là hay ạ",,status,,2015-08-20 00:41:17,10,2,0,10,0,0,0,0,0
354821057967236_828606397255364,"s46272
SG
Sau vụ ồn ào này đúc kết chút quyết tâm
Sau này có gặp cha outsiders nào trong library thì chỉ với librarian nha mấy bạn, chứ lên cfs chửi mặt tụi nó cũng ko mỏng bớt được đâu. 
Quyết tâm diệt trừ sâu cỏ các bạn ơi.",,status,,2015-08-20 00:36:53,43,3,0,43,0,0,0,0,0
354821057967236_828600627255941,,RMIT Vietnam Connect,photo,https://www.facebook.com/RMITVNConnect/photos/a.723539714422776.1073741828.721205021322912/749554705154610/?type=3,2015-08-20 00:09:08,5,0,0,5,0,0,0,0,0
354821057967236_828558720593465,"20 August 2015. Vượt mốc 20k likes.

RC chân thành cảm ơn mọi người đã ủng hộ và mong mọi người luôn ""theo dõi RC"" để cập nhập mọi tin tức bên lề ở trường mình :)",Timeline Photos,photo,https://www.facebook.com/rmitvnconf/photos/a.355671914548817.81103.354821057967236/828558720593465/?type=3,2015-08-19 21:05:45,40,0,0,40,0,0,0,0,0
354821057967236_827882763994394,"S46228 
Thấy cfs 46173 nên cũng làm 1 cái : Có bạn nam nào ko gay nhưng lại chán có ny và đag ko in relationship vs nữ như mình ko :)) ???????",,status,,2015-08-18 08:47:06,22,3,0,22,0,0,0,0,0
354821057967236_827818497334154,"s46220
SG
Có bạn nào đang giữ sách :
1. 1,007 Gre pratice questions
2. Gre Premier 2014
3. Vol 1 Set Gre Manhattan

Bạn nào đang giữ 3 sách trên vui lòng liên hệ mình để mình mượn 2 ngày thôi được không :((( mình đang cần gấp lắm mà canh library cả tháng rồi vẫn không thấy
contact với mình nha : s3426278, thank you!",,status,,2015-08-18 04:49:04,4,1,0,4,0,0,0,0,0
354821057967236_827447304037940,"s46196
(SG) 

Hôm qua nhận mail trường về các club, trời ơi.....muốn tham gia quá đê >.< 
Năm nay 20, tính tình muốn sao cũng được, thích vẽ vời ,năng động, không thích gò bó,.....không biết có cờ lấp nào chịu hốt tôi không <3 <3 
Tôi thích là hỗ trợ lắm, nói thẳng ra là làm ôsin ấy ^_^ ^_^ Đừng khing bỉ nhé, tôi chỉ muốn kiếm thêm kinh nghiệm sống và kỹ năng giao tiếp thôi :3 :3 

Từ một English Academic L64 * lót lá chuối hóng*",,status,,2015-08-17 07:50:36,19,13,0,19,0,0,0,0,0
354821057967236_827437274038943,"s46182
HN & SG

Có phải con trai ai cũng không chịu an phận, có 1 rồi lại muốn có 2 không? Sao có ngy rồi mà chẳng mấy người chỉ nghĩ về ny mình lúc nào cũng mơ tưởng đến con khác thế. Có phải là có được rồi là không cần trân trọng nữa không? Mình biết các bạn có quyền ngắm gái, có khi ny còn ngắm cùng nhưng có khi các bạn không biết chứ con gái ích kỉ lắm luôn, lúc nào cũng chỉ muốn bạn trai mình chỉ nghĩ đến mình, mình là nhất, con khác là bét, ngoài mồm ko nói ra đâu vẫn phải tỏ ra mình rất nice mà thật ra trong lòng cũng có sóng ngầm từ bao giờ rồi.

 Nói qua như thế để hỏi về người yêu mình chút chứ các bạn đừng ném đá mình. Mình rất yêu người yêu mình, thậm chí có xác định lâu dài, nhưng mình là người nói yêu trước nên mình thường bị tự ti vào bản thân. Dù anh ý rất chiều mình nhưng lại quá vô tâm, còn không hiểu mình bằng một thằng bạn khác. Mình tự nhận không phải xấu, nhiều người còn nhận xét là xinh, có nét (nhưng dù sao cũng ko thể sánh với hot girl), nhưng chả hiểu sao có vẻ như người yêu mình vẫn đang đi tìm một hình tượng hoàn hảo hơn. Mình rất ghét bị so sánh và mình còn phát hiện ra người yêu mình hình như còn không thoả mãn với những gì mình có. Mình thật sự rất buồn, không biết do mình có tính đa nghi hay sự thật đúng như mình cảm thấy. Mình luôn nghĩ yêu một người cần tâm tâm niệm niệm nghĩ cho người ấy khi còn là ng yêu, nếu không yêu nữa thì nói thẳng đừng làm khổ họ nhiều hơn.
Các bạn nam có thể dùng chính suy nghĩ của các bạn để giải thích hộ mình là do mình nghĩ nhiều hay ny mình có vấn đề thật không?",,status,,2015-08-17 07:13:55,19,7,0,19,0,0,0,0,0
354821057967236_827436517372352,"s46172
SG
Em chào anh chị!
Em xin được hỏi là có anh chị nào biết trung tâm tiếng nào tốt ko ạ. Em biết là BC hay Acet là tốt nhưng học phí lại khá cao, em xin hỏi có chỗ nào học phí vừa tầm ko ạ. Em định học Res và tự ôn tập thêm nhưng ko biết sách nào tốt cả.
Hiện giờ IL em chỉ có 5.5 thôi và e đang cần 6.5 trong 1 năm ạ.
Em xin cảm ơn",,status,,2015-08-17 07:10:46,5,4,1,5,0,0,0,0,0
354821057967236_827370127378991,"s46170
(HN)
Mấy hôm trc đi PV, tớ đã nhận đc 1 câu bình luận như thế này: 
- chị thấy các bạn Trường Kinh tế quốc dân đc đào tạo bài bản còn k làm đc nữa là em
- chị thấy trường em chỉ đào tạo sinh viên mạnh mảng xã hội còn các trường công vẫn đào tạo chuyên sâu hơn.
Ôi má ơi, tui thế lúc đó tui chỉ muốn tháo giày cao gót r tương vào mặt bà đó. Ức quá các bạn ơi T.T",,status,,2015-08-17 02:01:34,189,30,2,189,0,0,0,0,0
